"","dateTime","COND","COND_code","FC","FC_code","FLOW","FLOW_code","NH3_N","NH3_N_code","NO2_NO3","NO2_NO3_code","OP_DIS","OP_DIS_code","OXYGEN","OXYGEN_code","PH","PH_code","PRESS","PRESS_code","SUSSOL","SUSSOL_code","TEMP","TEMP_code","TP_P","TP_P_code","TP_PInLine","TP_PInLine_code","TP_P_ICP","TP_P_ICP_code","TPN","TPN_code","TURB","TURB_code","Turb.JTU","Turb.JTU_code","siteCode","DoE_StationCode"
"1748","1999-09-21 14:55:00",NA,"","80","",NA,NA,0.035,"","0.703","","0.007","",10,NA,7.8,"","758.2","",3,"",11.7,"",NA,"","0.026","*",NA,NA,"0.81","","1.1","",NA,"","E","03B050"
"1749","1999-10-19 13:35:00",NA,"","43","",NA,NA,0.01,"UJ","0.538","","0.008","",11,NA,7.8,"","767.1","",3,"",6.6,"",NA,"","0.034","*",NA,NA,"0.684","","2","",NA,"","E","03B050"
"1750","1999-11-02 13:55:00",NA,"","92","",NA,NA,0.01,"U","0.549","","0.006","",11.4,NA,7,"","765.6","",5,"",5.4,"",NA,"","0.034","*",NA,NA,"0.795","","5.1","",NA,"","E","03B050"
"1751","1999-12-07 13:30:00",NA,"","27","",NA,NA,0.013,"","0.987","","0.005","U",11.9,NA,7.5,"","763","",12,"",4.9,"",NA,"","0.025","*",NA,NA,"1.14","","6.2","",NA,"","E","03B050"
"1752","2000-01-18 14:25:00",NA,"","30","",NA,NA,0.01,"U","1.08","","0.005","U",12.8,NA,7.3,"","767.1","",9,"",2.6,"",NA,"","0.02","*",NA,NA,"1.2","","5.9","",NA,"","E","03B050"
"1753","2000-02-15 13:40:00",NA,"","38","",NA,NA,0.01,"U","0.879","","0.005","U",12.5,NA,7.7,"","765.6","",8,"",3.3,"",NA,"","0.019","*",NA,NA,"0.817","","5.8","",NA,"","E","03B050"
"1754","2000-03-21 13:55:00",NA,"","4","",NA,NA,0.01,"U","0.836","","0.005","U",11.8,NA,7.2,"","767.1","",22,"",6.3,"",NA,"","0.025","*",NA,NA,"0.902","","6.4","",NA,"","E","03B050"
"1755","2000-04-18 13:35:00",NA,"","13","",NA,NA,0.01,"U","0.817","","0.005","",10.8,NA,7.5,"","756.4","",35,"",8.3,"",NA,"","0.028","*",NA,NA,"0.969","","12","",NA,"","E","03B050"
"1756","2000-05-16 13:45:00",NA,"","36","",NA,NA,0.011,"","0.628","","0.005","",10.4,NA,7.6,"","763","",15,"",10.9,"",NA,"","0.019","*",NA,NA,"0.804","","7.9","",NA,"","E","03B050"
"1757","2000-07-18 14:35:00",NA,"","93","",NA,NA,0.01,"U","0.611","","0.005","U",11.5,NA,8,"","765.3","",4,"",12.2,"",NA,"","0.01","*",NA,NA,"0.688","","2.4","",NA,"","E","03B050"
"1758","2000-08-22 13:35:00",NA,"","88","",NA,NA,0.014,"","0.74","","0.007","",10.1,NA,7.66,"","760.984","",NA,"",13.7,"",NA,"","0.027","*",NA,NA,"0.761","","2.9","",NA,"","E","03B050"
"1759","2000-09-19 13:40:00",NA,"","160","",NA,NA,0.01,"U","0.618","","0.008","",10.4,NA,7.65,"","767.08","",3,"",13.3,"",NA,"","0.025","*",NA,NA,"0.663","","2.4","",NA,"","E","03B050"
"1760","2000-10-17 14:20:00",NA,"","440","",NA,NA,0.01,"U","0.519","","0.009","",10.8,NA,7.59,"","758.952","",13,"",10.6,"",NA,"","0.03","*",NA,NA,"0.638","","5.7","",NA,"","E","03B050"
"1761","2000-11-14 15:00:00",NA,"","46","",NA,NA,0.01,"U","0.656","","0.008","",12.57,NA,7.78,"","766.064","",4,"",4.2,"",NA,"","0.027","*",NA,NA,"0.718","","2.6","",NA,"","E","03B050"
"1762","2000-12-05 14:35:00",NA,"","39","",NA,NA,0.018,"","0.656","","0.007","",12.76,NA,7.47,"","773.684","",3,"",3.8,"",NA,"","0.03","*",NA,NA,"0.776","","3.2","",NA,"","E","03B050"
"1763","2001-01-23 15:00:00",NA,"","36","",NA,NA,0.01,"U","1.11","","0.006","",12.95,NA,7.44,"","759.46","",7,"",4.4,"",NA,"","0.022","*",NA,NA,"1.17","","5","",NA,"","E","03B050"
"1764","2001-02-27 14:50:00",NA,"","18","",NA,NA,0.01,"U","0.994","","0.006","",13.16,NA,7.42,"","768.35","",5,"",5.6,"",NA,"","0.023","*",NA,NA,"1.04","","3.8","",NA,"","E","03B050"
"1765","2001-03-20 14:50:00",NA,"","28","",NA,NA,0.01,"U","1.04","","0.006","",12.52,NA,7.5,"","764.54","",17,"",8.4,"",NA,"","0.027","*",NA,NA,"1.14","","8.4","",NA,"","E","03B050"
"1766","2001-04-17 14:40:00",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",12.02,NA,7.66,"","762","",NA,"",10.5,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"","E","03B050"
"1767","2001-05-22 14:45:00",NA,"","45","",NA,NA,0.013,"","0.596","","0.007","",10.35,NA,7.66,"","739.14","*",13,"J",14.6,"",NA,"","0.033","*",NA,NA,"0.725","","6.4","",NA,"","E","03B050"
"1768","2001-06-19 14:15:00",NA,"","77","",NA,NA,0.01,"U","0.61","","0.006","",10.8,NA,7.49,"","762","",7,"",14.9,"",NA,"","0.024","*",NA,NA,"0.686","","4.9","",NA,"","E","03B050"
"1769","2001-07-17 15:00:00",NA,"","440","",NA,NA,0.01,"U","0.606","","0.005","",11.02,NA,7.82,"","758.952","",3,"",12.5,"",NA,"","0.013","*",NA,NA,"0.707","","1.3","",NA,"","E","03B050"
"1770","2001-08-21 16:25:00",NA,"","260","",NA,NA,0.01,"U","0.651","","0.007","",10.71,NA,7.97,"","759.46","",2,"",13.5,"",NA,"","0.015","*",NA,NA,"0.744","","1.3","",NA,"","E","03B050"
"1771","2001-09-18 16:30:00",NA,"","160","",NA,NA,0.014,"","0.548","","0.0069","",10.5,NA,7.7,"","762.254","",3,"",13.4,"",NA,"","0.023","*",NA,NA,"0.649","","15","",NA,"","E","03B050"
"1772","2001-10-22 10:00:00","84","","560","J",NA,NA,0.027,"","0.849","J","0.011","J",10.8,NA,7.55,"","756.666","",79,"J",9,"",NA,"","0.066","J*",NA,NA,"1.14","J","26","",NA,"","E","03B050"
"1773","2001-11-13 08:30:00","86","","42","J",NA,NA,0.035,"","0.643","","0.0098","",10.78,NA,7.49,"","753.872","",10,"J",9.4,"",NA,"","0.029","*",NA,NA,"0.814","","3.1","",NA,"","E","03B050"
"1774","2001-12-10 08:45:00","60","","35","J",NA,NA,0.025,"","0.948","","0.0068","",12.12,NA,7.38,"","758.19","",21,"",5.6,"",NA,"","0.04","*",NA,NA,"1.11","","10","",NA,"","E","03B050"
"1775","2002-01-21 08:45:00","69","","27","J",NA,NA,0.041,"","0.95","","0.007","",12.57,NA,7.35,"","755.904","",13,"",4.6,"",NA,"","0.032","*",NA,NA,"1.08","","9.3","",NA,"","E","03B050"
"1776","2002-02-26 08:15:00","56","","7","J",NA,NA,0.019,"","0.86","","0.005","",13.03,NA,7.28,"","775.716","",39,"",4.4,"",NA,"","0.037","*",NA,NA,"0.995","","16","",NA,"","E","03B050"
"1777","2002-03-18 08:45:00","66","","12","J",NA,NA,0.014,"","0.801","","0.0054","",13.23,NA,7.42,"","764.032","",12,"",4.3,"",NA,"","0.016","*",NA,NA,"0.929","","5.8","",NA,"","E","03B050"
"1778","2002-04-22 08:35:00","63","","43","J",NA,NA,0.015,"","0.65","","0.005","",11.82,NA,7.15,"","763.778","",11,"",9.5,"",NA,"","0.019","*",NA,NA,"0.762","","6.1","",NA,"","E","03B050"
"1779","2002-05-21 08:35:00","66","","150","J",NA,NA,0.019,"","0.469","","0.0051","",11.07,NA,7.14,"","759.46","",35,"",9.5,"",NA,"","0.031","*",NA,NA,"0.586","","6.4","",NA,"","E","03B050"
"1780","2002-06-18 08:15:00","81","","6400","J",NA,NA,0.033,"","0.641","","0.0091","",10,NA,7.29,"","758.19","",94,"",12.3,"",NA,"","0.081","*",NA,NA,"0.814","","45","",NA,"","E","03B050"
"1781","2002-07-23 14:35:00","112","","100","",NA,NA,0.01,"U","0.678","","0.007","",10.4,NA,7.86,"","752.856","",3,"",17.6,"",NA,"","0.018","*",NA,NA,"0.65","","1.4","",NA,"","E","03B050"
"1782","2002-08-20 08:35:00","112","",NA,"",NA,NA,0.01,"U","0.694","","0.0056","*",10.19,NA,7.58,"","765.81","",1,"",12.7,"",NA,"","0.018","*",NA,NA,"0.745","","1.2","J",NA,"","E","03B050"
"1783","2002-09-16 09:45:00","118","","200","J",NA,NA,0.022,"","0.77","","0.0097","",10.14,NA,7.67,"","756.158","",3,"",12.9,"",NA,"","0.029","*",NA,NA,"0.891","","1.7","",NA,"","E","03B050"
"1784","2002-10-21 14:30:00","113","","57","",NA,NA,0.107,"","0.691","","0.0383","",10.15,NA,7.63,"","759.46","",4,"",11.4,"",NA,"","0.058","*",NA,NA,"0.92","","2.2","",NA,"","E","03B050"
"1785","2002-11-19 15:00:00","67","","770","",NA,NA,0.05,"","1.23","","0.015","",11.21,NA,7.06,"","767.08","",273,"",9.5,"",NA,"","0.149","*",NA,NA,"1.6","","130","",NA,"","E","03B050"
"1786","2002-12-09 14:00:00","101","","29","",NA,NA,0.041,"","0.697","","0.013","",12.69,NA,7.51,"","758.444","",3,"",4.6,"",NA,"","0.029","*",NA,NA,"0.857","","2.4","",NA,"","E","03B050"
"1787","2003-01-28 15:15:00","67","","15","",NA,NA,0.01,"U","0.948","","0.0063","",12.04,NA,7.28,"","765.048","",22,"",7.5,"",NA,"","0.027","*",NA,NA,"1.04","","12","",NA,"","E","03B050"
"1788","2003-02-25 13:55:00","67","J","14","",NA,NA,0.01,"U","0.956","","0.0057","",13.4,NA,7.29,"","756.92","",12,"",4.5,"",NA,"","0.02","*",NA,NA,"1.02","","5.7","",NA,"","E","03B050"
"1789","2003-03-17 14:30:00","64","","25","",NA,NA,0.01,"U","0.722","","0.0046","",11.7,NA,7.35,"","759.46","",12,"",8.9,"",NA,"","0.023","*",NA,NA,"0.855","","8.2","",NA,"","E","03B050"
"1790","2003-04-22 15:25:00","78","","23","",NA,NA,0.015,"","0.673","","0.009","",11.1,NA,7.44,"","754.634","",9,"",10.7,"",NA,"","0.026","*",NA,NA,"0.823","","6.1","",NA,"","E","03B050"
"1791","2003-05-20 14:10:00","92","","53","",NA,NA,0.01,"U","0.645","","0.0065","",11.26,NA,7.66,"","764.032","",3,"",11,"",NA,"","0.027","*",NA,NA,"0.743","","3.5","",NA,"","E","03B050"
"1792","2003-06-17 14:40:00","101","","61","",NA,NA,0.01,"U","0.732","","0.008","",10.65,NA,7.94,"","750.316","",2,"",15.7,"",NA,"","0.016","*",NA,NA,"0.844","","1.3","",NA,"","E","03B050"
"1793","2003-07-22 15:20:00","122","","55","",NA,NA,0.011,"","0.718","","0.0074","",NA,NA,7.84,"","753.11","",2,"",18.1,"",NA,"","0.024","*",NA,NA,"0.803","","1","",NA,"","E","03B050"
"1794","2003-08-19 14:30:00","126","","68","",NA,NA,0.01,"U","0.756","","0.0073","",10.1,NA,7.95,"","765.81","",2,"",15.5,"",NA,"","0.021","*",NA,NA,"0.822","","0.7","",NA,"","E","03B050"
"1795","2003-09-22 14:30:00","126","","100","",NA,NA,0.019,"","0.719","","0.0081","",10.7,NA,7.54,"","765.048","",2,"",12,"",NA,"","0.022","*",NA,NA,"0.824","","1.4","",NA,"","E","03B050"
"1796","2003-10-20 15:25:00","70","","560","",NA,NA,0.019,"","0.79","","0.0093","",9.89,NA,7.1,"","761.238","",199,"",NA,"",NA,"",NA,"",0.165,NA,"0.844","","100","J",NA,"","E","03B050"
"1797","2003-11-18 14:55:00","47","",NA,"",NA,NA,0.013,"","1.04","","0.013","",11.11,NA,6.68,"","762","",311,"",6.8,"",NA,"",NA,"",0.195,NA,"1.26","","190","",NA,"","E","03B050"
"1798","2003-12-16 15:20:00","71","","31","",NA,NA,0.017,"","0.704","","0.0067","",12.06,NA,7.26,"","764.54","",10,"",6.7,"",NA,"",NA,"",0.0155,NA,"0.864","","7.3","",NA,"","E","03B050"
"1799","2004-01-27 15:05:00","57","","33","J",NA,NA,0.012,"","1.07","","0.0055","",12.66,NA,NA,"","764.54","",59,"",5.9,"",NA,"",NA,"",0.0261,NA,"1.19","","26","",NA,"","E","03B050"
"1800","2004-02-24 15:00:00","77","","1","",NA,NA,0.01,"U","0.815","","0.0058","",11.8,NA,7.5,"","758.19","",5,"",7.9,"",NA,"",NA,"",0.0148,NA,"0.887","","4.6","",NA,"","E","03B050"
"1801","2004-03-22 14:00:00","73","","1","",NA,NA,0.01,"U","0.72","","0.0041","",11.5,NA,7.52,"","762","",7,"",10.4,"",NA,"",NA,"",0.0165,NA,"0.808","","4.8","",NA,"","E","03B050"
"1802","2004-04-19 14:20:00","88","","36","",NA,NA,0.012,"","0.672","","0.0063","",11.2,NA,7.76,"","759.714","",5,"",11,"",NA,"",NA,"",0.0171,NA,"0.808","","3.3","",NA,"","E","03B050"
"1803","2004-05-18 15:05:00","103","","49","",NA,NA,0.011,"","0.711","","0.0071","",10.4,NA,7.76,"","761.492","",3,"",15.3,"",NA,"",NA,"",0.016,NA,"0.843","","2","",NA,"","E","03B050"
"1804","2004-06-22 15:00:00","99","","41","",NA,NA,0.01,"U","0.607","","0.0071","",9.8,NA,7.75,"","760.984","",2,"",16.9,"",NA,"",NA,"",0.0137,NA,"0.719","","2.2","",NA,"","E","03B050"
"1805","2004-07-20 15:10:00","116","","150","",NA,NA,0.01,"U","0.692","","0.0054","",10.1,NA,8.06,"","765.81","",2,"",17,"",NA,"",NA,"",0.0095,NA,"0.779","","0.7","",NA,"","E","03B050"
"1806","2004-08-17 14:55:00","122","","120","",NA,NA,0.01,"U","0.736","","0.0073","",9.8,NA,7.8,"","766.572","",2,"",17.3,"",NA,"",NA,"",0.0118,NA,"0.793","","0.9","",NA,"","E","03B050"
"1807","2004-09-21 15:10:00","82","","400","",NA,NA,0.012,"","0.436","","0.0069","",10.3,NA,7.4,"","770.382","",10,"",12.3,"",NA,"",NA,"",0.0221,NA,"0.576","","5.7","",NA,"","E","03B050"
"1808","2004-10-19 15:20:00","70","","57","",NA,NA,0.029,"","0.533","","0.0083","",10.5,NA,7.35,"","747.014","",13,"",11.4,"",NA,"",NA,"",0.0239,NA,"0.722","","8.8","",NA,"","E","03B050"
"1809","2004-11-16 15:05:00","76","","53","",NA,NA,0.022,"","0.532","","0.0064","",11.1,NA,7.35,"","767.842","",7,"",9.2,"",NA,"",NA,"",0.0187,NA,"0.73","","7.2","",NA,"","E","03B050"
"1810","2004-12-14 16:00:00","62","","52","",NA,NA,0.022,"","0.651","","0.0066","",11.7,NA,7.24,"","775.716","",38,"",8.4,"",NA,"",NA,"",0.0264,NA,"0.803","","27","",NA,"","E","03B050"
"1811","2005-01-25 15:15:00","64","","19","",NA,NA,0.014,"","0.705","","0.005","",11.8,NA,7.28,"","763.27","",28,"",7.8,"",NA,"",NA,"",0.0198,NA,"0.763","","19","",NA,"","E","03B050"
"1812","2005-02-15 15:30:00","77","","10","",NA,NA,0.012,"","0.688","","0.0069","",12.6,NA,7.34,"","774.954","",7,"",4.7,"",NA,"",NA,"",0.0151,NA,"0.761","","6.5","J",NA,"","E","03B050"
"1813","2005-03-29 15:00:00","59","","240","J",NA,NA,0.052,"","0.708","","0.023","",11.6,NA,7.33,"","759.46","",84,"",7.3,"",NA,"",NA,"",0.0596,NA,"0.875","","50","",NA,"","E","03B050"
"1814","2005-04-19 14:40:00","64","","32","",NA,NA,0.01,"U","0.525","","0.0045","",11.3,NA,7.38,"","769.62","",24,"",10.4,"",NA,"",NA,"",0.0163,NA,"0.67","","12","",NA,"","E","03B050"
"1815","2005-05-24 15:15:00","94","","27","",NA,NA,0.01,"U","0.55","","0.0052","",11,NA,7.74,"","771.398","",3,"",13.5,"",NA,"",NA,"",0.0155,NA,"0.664","","2.8","",NA,"","E","03B050"
"1816","2005-06-14 15:25:00","101","","85","",NA,NA,0.01,"U","0.542","","0.0046","",11.1,NA,7.83,"","764.54","",2,"",13.2,"",NA,"",NA,"",0.0106,NA,"0.6","","1.8","",NA,"","E","03B050"
"1817","2005-07-19 16:00:00","106","","80","",NA,NA,0.01,"U","0.614","","0.008","",9.8,NA,7.68,"","767.334","",3,"",17,"",NA,"",NA,"",0.0153,NA,"0.65","","2.2","",NA,"","E","03B050"
"1818","2005-08-16 15:58:00","122","","140","",NA,NA,0.01,"U","0.607","","0.0058","",10.52,NA,7.84,"","764.032","",2,"",15.3,"",NA,"",NA,"",0.0106,NA,"0.702","","1.1","",NA,"","E","03B050"
"1819","2005-09-20 15:35:00","117","J*","48","",NA,NA,0.01,"U","0.617","","0.005","",10.7,NA,7.73,"","771.652","",3,"",12.5,"",NA,"",NA,"",0.0106,NA,"0.707","","0.7","",NA,"","E","03B050"
"1820","2005-10-18 14:55:00","69","","470","",NA,NA,0.01,"U","1.21","","0.0095","",10.4,NA,7.18,"","764.032","",79,"",12.3,"",NA,"",NA,"",0.0521,NA,"1.35","","55","",NA,"","E","03B050"
"1821","2005-11-15 15:05:00","68","","17","",NA,NA,0.015,"","0.7","","0.0074","",11.9,NA,7.3,"","768.096","",13,"",7.2,"",NA,"",NA,"",0.0158,NA,"0.844","","6.7","",NA,"","E","03B050"
"1822","2005-12-13 15:30:00","83","","6","",NA,NA,0.014,"","0.72","","0.0072","",12.8,NA,7.53,"","775.208","",4,"",5.8,"",NA,"",NA,"",0.0152,NA,"0.824","","5.2","",NA,"","E","03B050"
"1823","2006-01-24 15:35:00","65","","13","",NA,NA,0.01,"U","0.788","","0.0063","",12.3,NA,7.13,"","762","",17,"",6.5,"",NA,"",NA,"",0.0157,NA,"0.859","","9.8","",NA,"","E","03B050"
"1824","2006-02-14 15:05:00","72","","17","",NA,NA,0.01,"U","0.751","","0.0059","",12.7,NA,7.4,"","769.366","",10,"",5.9,"",NA,"",NA,"",0.0126,NA,"0.797","","6.3","",NA,"","E","03B050"
"1825","2006-03-14 15:10:00","76","","7","",NA,NA,0.01,"U","0.737","","0.0068","",12,NA,7.45,"","756.92","",6,"",7.4,"",NA,"",NA,"",0.0103,NA,"0.825","","3.9","",NA,"","E","03B050"
"1826","2006-04-18 15:15:00","70","","8","",NA,NA,0.017,"UJ","0.6","","0.0057","",11.5,NA,7.38,"","771.398","",8,"",10.3,"",NA,"",NA,"",0.0141,NA,"0.699","","5.9","",NA,"","E","03B050"
"1827","2006-05-16 15:30:00","86","","32","J",NA,NA,0.01,"U","0.501","","0.0066","",10.4,NA,7.63,"","768.858","",4,"",15.8,"",NA,"",NA,"",0.0113,NA,"0.606","","2.7","",NA,"","E","03B050"
"1828","2006-06-20 15:20:00","91","","88","",NA,NA,0.01,"U","0.543","","0.0068","",11,NA,7.72,"","776.732","",2,"",14.5,"",NA,"",NA,"",0.0123,NA,"0.618","","7.9","",NA,"","E","03B050"
"1829","2006-07-18 15:10:00","116","","31","",NA,NA,0.01,"U","0.629","","0.0058","",10.3,NA,7.83,"","769.62","",3,"",15.5,"",NA,"",NA,"",0.009,NA,"0.705","","1.8","",NA,"","E","03B050"
"1830","2006-08-22 15:25:00","123","","78","",NA,NA,0.01,"U","0.657","","0.0079","",10.5,NA,7.75,"","770.382","",2,"",14.3,"",NA,"",NA,"",0.0099,NA,"0.726","","1.1","",NA,"","E","03B050"
"1831","2006-09-19 15:25:00","119","","280","",NA,NA,0.01,"U","0.55","","0.0098","",10.4,NA,7.73,"","773.43","",5,"",13.1,"",NA,"",NA,"",0.0162,NA,"0.636","","2.2","",NA,"","E","03B050"
"1832","2006-10-17 14:45:00","110","","46","",NA,NA,0.046,"","0.445","","0.014","",10.8,NA,7.63,"","774.7","",4,"",10.8,"",NA,"",NA,"",0.0202,NA,"0.615","","2.4","",NA,"","E","03B050"
"1833","2006-11-14 15:15:00","58","","80","",NA,NA,0.014,"","0.952","","0.0067","",11.3,NA,7.07,"","764.54","",76,"",7.8,"",NA,"",NA,"",0.0445,NA,"1.14","","38","",NA,"","E","03B050"
"1834","2006-12-19 15:15:00","70","","37","J",NA,NA,0.021,"","0.763","","0.0068","",12.6,NA,7.39,"","764.54","",14,"",5.7,"",NA,"",NA,"",0.0177,NA,"0.712","","13","",NA,"","E","03B050"
"1835","2007-01-23 15:15:00","63","","51","",NA,NA,0.022,"","0.839","","0.0064","",12.7,NA,7.28,"","774.7","",63,"",5.9,"",NA,"",NA,"",0.0421,NA,"0.856","","60","",NA,"","E","03B050"
"1836","2007-02-13 14:50:00","82","","16","",NA,NA,0.012,"","0.712","","0.0068","",12.1,NA,7.5,"","774.7","",7,"",7.2,"",NA,"",NA,"",0.0144,NA,"0.78","","7","",NA,"","E","03B050"
"1837","2007-03-20 15:45:00","61","","18","",NA,NA,0.012,"","0.631","","0.0056","",11.9,NA,7.32,"","768.096","",18,"",8.3,"",NA,"",NA,"",0.0224,NA,"0.706","","12","",NA,"","E","03B050"
"1838","2007-04-17 14:30:00","79","","19","",NA,NA,0.01,"","0.591","","0.0066","",11.7,NA,7.58,"","768.35","",7,"",9.7,"",NA,"",NA,"",0.0152,NA,"0.658","","5.5","",NA,"","E","03B050"
"1839","2007-05-22 15:30:00","86","","63","",NA,NA,0.01,"U","0.458","","0.005","",11.25,NA,7.77,"","773.43","",6,"",13.1,"",NA,"",NA,"",0.0132,NA,"0.554","","3.4","",NA,"","E","03B050"
"1840","2007-06-19 16:00:00","100","","39","",NA,NA,0.01,"U","0.539","","0.0057","",10.7,NA,7.92,"","764.54","",2,"",14.8,"",NA,"",NA,"",0.0113,NA,"0.642","","2","",NA,"","E","03B050"
"1841","2007-07-24 16:05:00","112","","100","",NA,NA,0.01,"U","0.565","","0.0088","",9.69,NA,7.77,"","769.112","",3,"",17.2,"",NA,"",NA,"",0.0153,NA,"0.702","","2.5","",NA,"","E","03B050"
"1842","2007-08-21 15:40:00","113","J","350","",NA,NA,0.01,"U","0.568","","0.0093","",10.6,NA,8.01,"","768.604","",4,"",15,"",NA,"",NA,"",0.0123,NA,"0.647","","1.9","",NA,"","E","03B050"
"1843","2007-09-25 15:45:00","120","","46","",NA,NA,0.012,"","0.584","","0.0085","",10.69,NA,7.74,"","773.938","",4,"",11.3,"",NA,"",NA,"",0.0123,NA,"0.645","","2.7","",NA,"","E","03B050"
"1844","2007-10-24 09:40:00","82","","27","",NA,NA,0.017,"","0.467","","0.01","",10.7,NA,7.43,"","777.24","",9,"",9.4,"","0.021","",NA,"",NA,NA,"0.656","","5.3","",NA,"","E","03B050"
"1845","2007-11-28 09:05:00","85","","55","",NA,NA,0.019,"","0.647","","0.0077","",12.23,NA,7.42,"","785.368","*",6,"",4.7,"","0.019","",NA,"",NA,NA,"0.805","","5.5","",NA,"","E","03B050"
"1846","2007-12-19 09:25:00","67","","200","J",NA,NA,0.016,"","1.01","","0.0093","",12,NA,7.23,"","755.904","",65,"",6.2,"","0.0901","",NA,"",NA,NA,"1.17","","34","",NA,"","E","03B050"
"1847","2008-01-30 09:25:00","84","","51","",NA,NA,0.018,"","0.816","","0.0069","",13.03,NA,7.35,"","759.206","",9,"",3.5,"","0.022","",NA,"",NA,NA,"1.03","","7.9","",NA,"","E","03B050"
"1848","2008-02-27 08:10:00","77","","23","J",NA,NA,0.01,"U","0.749","","0.0049","",12.34,NA,7.42,"","767.334","",9,"",6.3,"","0.019","",NA,"",NA,NA,"0.835","","5.5","",NA,"","E","03B050"
"1849","2008-03-19 08:15:00","71","","9","",NA,NA,0.01,"U","0.711","","0.0055","",12.2,NA,7.37,"","765.048","",8,"",5.9,"","0.021","",NA,"",NA,NA,"0.802","","5.5","",NA,"","E","03B050"
"1850","2008-04-23 08:30:00","79","","27","J",NA,NA,0.012,"","0.648","","0.0067","",11.14,NA,7.42,"","754.888","",6,"",8.3,"","0.02","",NA,"",NA,NA,"0.717","","4.9","",NA,"","E","03B050"
"1851","2008-05-21 08:40:00","59","","460","",NA,NA,0.025,"","0.352","","0.0066","",11,NA,7.27,"","763.524","",20,"",10.4,"","0.042","",NA,"",NA,NA,"0.486","","15","",NA,"","E","03B050"
"1852","2008-06-18 08:10:00","73","","54","",NA,NA,0.01,"U","0.442","","0.0055","",10.7,NA,7.38,"","768.858","",7,"",11.4,"","0.02","",NA,"",NA,NA,"0.571","","4.9","",NA,"","E","03B050"
"1853","2008-07-30 07:35:00","114","","170","J",NA,NA,0.01,"U","0.615","","0.0036","",10.4,NA,7.59,"","762","",3,"",12.3,"","0.01","",NA,"",NA,NA,"0.707","","1.3","",NA,"","E","03B050"
"1854","2008-08-20 08:10:00","112","","490","",NA,NA,0.01,"U","0.562","","0.0081","",9.19,NA,7.41,"","751.332","",4,"",14.3,"J*","0.021","",NA,"",NA,NA,"0.67","","3.6","",NA,"","E","03B050"
"1855","2008-09-24 08:10:00","111","","54","",NA,NA,0.025,"","0.548","","0.0096","",9.9,NA,7.43,"","757.428","",5,"",10.6,"J*","0.026","",NA,"",NA,NA,"0.695","","4.7","",NA,"","E","03B050"
"1856","2008-10-21 14:05:00","97","","35","",NA,NA,0.01,"U","0.425","","0.0076","",12,NA,7.66,"","774.7","",7,"",8.6,"","0.021","",NA,"",NA,NA,"0.574","","2.8","",NA,"","E","03B050"
"1857","2008-11-18 12:50:00","77","","32","",NA,NA,0.015,"","0.639","","0.0054","",11.2,NA,7.39,"","767.84","",29,"",9.3,"","0.032","",NA,"",NA,NA,"0.8","","14","",NA,"","E","03B050"
"1858","2008-12-16 15:00:00",NA,"","33","",NA,NA,0.022,"","0.774","","0.0063","",13.9,NA,7.22,"","765.556","",14,"",1.5,"","0.0277","",NA,"",NA,NA,"0.881","","9.6","",NA,"","E","03B050"
"1859","2009-01-27 14:00:00","81","","18","",NA,NA,0.01,"","0.855","","0.0059","",12.9,NA,7.39,"","765.81","",21,"",3.4,"","0.0386","",NA,"",NA,NA,"0.945","","10","",NA,"","E","03B050"
"1860","2009-02-24 14:40:00","87","","37","",NA,NA,0.011,"","0.695","",NA,"",11.6,NA,7.45,"","756.666","",15,"",7.4,"","0.0363","",NA,"",NA,NA,"0.763","","9.5","",NA,"","E","03B050"
"1861","2009-03-17 14:00:00","75","","43","",NA,NA,0.01,"U","0.729","","0.0053","",12.7,NA,7.5,"","767.842","",12,"",5.4,"","0.0353","",NA,"",NA,NA,"0.825","","9.3","",NA,"","E","03B050"
"1862","2009-04-21 14:00:00",NA,"","15","",NA,NA,0.01,"U","0.553","","0.0069","",NA,NA,NA,"",NA,"",15,"",NA,"","0.0319","",NA,"",NA,NA,"0.649","","8.2","",NA,"","E","03B050"
"1863","2009-05-19 14:10:00","63","","400","",NA,NA,0.01,"U","0.414","","0.0054","",10.7,NA,7.19,"","759.714","",28,"",11.5,"","0.0568","",NA,"",NA,NA,"0.49","","17","",NA,"","E","03B050"
"1864","2009-06-16 15:10:00","105","","71","",NA,NA,0.01,"U","0.665","","0.0068","",10.5,NA,7.53,"","760.476","",3,"",14,"","0.0147","",NA,"",NA,NA,"0.735","","1.8","",NA,"","E","03B050"
"1865","2009-07-21 12:15:00","116","","160","",NA,NA,0.01,"U","0.688","","0.0087","",9.9,NA,7.52,"","762","",24,"",15.2,"","0.02","",NA,"",NA,NA,"0.774","","1.9","",NA,"","E","03B050"
"1866","2009-08-18 13:20:00","123","","46","",NA,NA,0.01,"U","0.645","","0.0078","",10.4,NA,7.55,"","759.46","",2,"",14.6,"","0.0147","",NA,"",NA,NA,"0.701","","1.5","",NA,"","E","03B050"
"1867","2009-09-22 13:30:00","126","","33","",NA,NA,0.012,"","0.696","","0.0104","",10.1,NA,7.43,"","762","",6,"",12.3,"","0.0207","",NA,"",NA,NA,"0.769","","2.3","",NA,"","E","03B050"
