"","R","m","cov","seasonality","focal_months","nparams","ndatapts","n_p_ratio","NLL","AIC","min_R2","meidian_R2","max_R2","counts_func","counts_gradient","convergence","message","load_names1","load_names2","load_names3","load_names4","load_cors1","load_cors2","load_cors3","load_cors4","eff_names1","eff_names2","eff_cors1","eff_cors2"
"1","DE",1,"pc","fixed_factors","Nov Dec Jan Feb",1057,9282,8.78145695364238,12741.636039615,27597.27207923,0.811830083780649,0.956833535346827,0.979312815154396,8,1,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs",NA,NA,NA,"-0.626581565478778,0.593711158786713,0.563929967616983,-0.438681973449505,0.416282027410646,-0.374253097052604",NA,NA,NA,"ElevWs,PctAlluvCoastWs,PctUrbLo2011WsRp100,BFIWs,PctIce2011Ws,OmWs",NA,"-0.299695816405222,0.248333413973987,0.227038151950259,-0.218256593612129,0.197107365389387,0.192105093252032",NA
"2","DE",1,"at","fixed_factors","Nov Dec Jan Feb",1057,9282,8.78145695364238,12611.2419044313,27336.4838088625,0.813788814978925,0.956888559815,0.979561036038694,26,3,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,BFIWs",NA,NA,NA,"-0.622643004143149,0.587559399351458,0.556796157561583,0.407043093444082,-0.386325347205402,-0.327496212695671",NA,NA,NA,"ElevWs,RckDepWs,PctAlluvCoastWs,WtDepWs,BFIWs,PctIce2011Ws",NA,"-0.556427401663213,0.472927196025134,0.462747508206599,-0.446981687931104,-0.379395244454657,-0.372181310868355",NA
"3","DE",1,"atpc","fixed_factors","Nov Dec Jan Feb",1681,9282,5.52171326591315,12338.0732045945,28038.1464091891,0.822292107333127,0.960281225681147,0.980572344650788,8,1,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,BFIWs",NA,NA,NA,"-0.613701449901213,0.603749621417483,0.554045732692515,0.399788287583265,-0.386158410606834,-0.330300833885446",NA,NA,NA,"ElevWs,PctAlluvCoastWs,WtDepWs,RckDepWs,PctIce2011Ws,PctGlacLakeFineWs","PctUrbHi2011WsRp100,PopDen2010Ws,PctGlacLakeFineWs,PctUrbOp2011WsRp100,ElevWs,PctImp2006WsRp100","-0.567503914988865,0.548674556874063,-0.538443899798209,0.527678788480275,-0.44899881257396,0.34358841314069","0.334613169337351,0.282619482099404,0.265762057454391,0.242585400008641,-0.235023422802957,0.230881529512541"
"4","DE",1,"atpcsn","fixed_factors","Nov Dec Jan Feb",2305,9282,4.02689804772234,12074.0656530753,28758.1313061506,0.826658005898152,0.963887078302959,0.982058746746687,3944,1299,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,BFIWs",NA,NA,NA,"-0.650394265185153,0.567261168030023,0.552910699308679,0.44817320145576,-0.438867107172304,-0.304268956030193",NA,NA,NA,"ElevWs,BFIWs,WtDepWs,WsAreaSqKm,RckDepWs,PctGlacLakeFineWs","PctUrbHi2011WsRp100,RunoffWs,PctGlacLakeFineWs,PopDen2010Ws,PctUrbOp2011WsRp100,RdDensWsRp100","-0.558283659373057,-0.499155980477079,-0.494342657432535,-0.49227249984359,0.434616651285214,0.394206892531682","0.383020826213644,-0.346968432558523,0.334067762555362,0.325346317132459,0.291882555030934,0.274137751086119"
"5","DE",1,"pc","fourier","Nov Dec Jan Feb",817,9282,11.3610771113831,13328.0646822026,28290.1293644053,0.791638451224931,0.946992455124718,0.978268190820064,8,1,0,"0 ","RunoffWs,PctAlluvCoastWs,WtDepWs,PctIce2011Ws,BFIWs,RckDepWs",NA,NA,NA,"0.623621737741661,0.486575519933122,-0.446000034720556,-0.389194702685432,-0.359295848377905,0.327031527288197",NA,NA,NA,"PctUrbLo2011WsRp100,ElevWs,PctImp2006WsRp100,PopDen2010Ws,PctUrbMd2011WsRp100,PctUrbHi2011WsRp100",NA,"0.371430915361055,-0.36470135802911,0.352315057981084,0.348052694320088,0.333339596911542,0.324243532624327",NA
"6","DE",1,"at","fourier","Nov Dec Jan Feb",817,9282,11.3610771113831,13059.1846560362,27752.3693120725,0.793800470541737,0.95102388157967,0.978881569289427,8,1,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs",NA,NA,NA,"0.629498531342671,-0.533025906690565,0.519802644788534,-0.367335093309735,0.356177357996917,-0.331826287625944",NA,NA,NA,"RunoffWs,PctAlluvCoastWs,BFIWs,RckDepWs,PctIce2011Ws,PctGlacLakeFineWs",NA,"0.431744679292463,0.326556014002134,-0.297140184455255,0.238019048094615,-0.236433021253428,0.184057758414013",NA
"7","DE",1,"atpc","fourier","Nov Dec Jan Feb",1441,9282,6.44136016655101,12776.6809668694,28435.3619337388,0.80271425835689,0.954209511544014,0.979807609246725,20,2,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs",NA,NA,NA,"0.642683371073727,-0.523009956348467,0.515942100024479,-0.36516481765362,0.347527964346777,-0.33612530741945",NA,NA,NA,"RunoffWs,PctAlluvCoastWs,BFIWs,RckDepWs,PctIce2011Ws,PctGlacLakeFineWs","PctUrbHi2011WsRp100,PopDen2010Ws,PctUrbOp2011WsRp100,PctImp2006WsRp100,PctGlacLakeFineWs,ElevWs","0.385906412650846,0.322462098866919,-0.252173215555567,0.221748719156303,-0.211081580926137,0.192779796514855","0.400564590981544,0.352614889953878,0.317320590285441,0.305194534425519,0.297969288697529,-0.297195362006822"
"8","DE",1,"atpcsn","fourier","Nov Dec Jan Feb",2065,9282,4.49491525423729,12398.645843773,28927.291687546,0.81140818655811,0.95908644723312,0.981368563871277,3500,1258,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs",NA,NA,NA,"0.609678863521028,-0.599391737206607,0.522633943817257,-0.416278805457936,0.410714285125351,-0.320186308775445",NA,NA,NA,"BFIWs,ElevWs,WtDepWs,RckDepWs,PctIce2011Ws,PctAlluvCoastWs","PctUrbHi2011WsRp100,PctGlacLakeFineWs,PopDen2010Ws,RunoffWs,PctUrbOp2011WsRp100,PctImp2006WsRp100","-0.501140485021619,-0.498616166207755,-0.487064818190286,0.442769407777125,-0.428661817601923,0.42175759114637","0.391654420760003,0.3542327694143,0.332740550861443,-0.313485753670885,0.296616741353364,0.279265222344198"
"9","DE",2,"pc","fixed_factors","Nov Dec Jan Feb",1080,9282,8.59444444444444,12413.1693922276,26986.3387844552,0.8852964276832,0.957162089332658,0.98117063445314,20,2,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,PctIce2011Ws,RckDepWs,BFIWs","WtDepWs,PctIce2011Ws,RckDepWs,PctUrbLo2011WsRp100,RdDensWsRp100,PctAlluvCoastWs",NA,NA,"-0.731780363946765,0.574016794788334,0.52568656137358,-0.525323371578378,0.514925457584973,-0.29766676636639","0.63013660795237,0.452048712128673,-0.449407493910528,-0.285931287515782,-0.273388978793317,-0.265659830883897",NA,NA,"ElevWs,PctIce2011Ws,PctAlluvCoastWs,BFIWs,PctUrbLo2011WsRp100,RckDepWs",NA,"-0.275271850252961,0.251708890825533,0.209170704152356,-0.204401200390425,0.200523291557997,-0.186797317486784",NA
"10","DE",2,"at","fixed_factors","Nov Dec Jan Feb",1080,9282,8.59444444444444,12296.5725346497,26753.1450692994,0.882575829771608,0.957401561983456,0.98168559097485,22,2,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,RckDepWs,PctIce2011Ws,BFIWs","WtDepWs,RckDepWs,PctIce2011Ws,PctUrbLo2011WsRp100,PctAlluvCoastWs,PctImp2006WsRp100",NA,NA,"-0.723251646442617,0.570420324577525,0.516538772726808,0.511299234627706,-0.481733899291579,-0.273275860120766","0.746425282411827,-0.534392414109046,0.527142255095765,-0.40433030965417,-0.386408180737581,-0.368331530738199",NA,NA,"ElevWs,WtDepWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,BFIWs",NA,"-0.567634075956233,-0.527997403034391,0.507577521735282,0.491473562860261,-0.414915491444963,-0.392454175876977",NA
"11","DE",2,"atpc","fixed_factors","Nov Dec Jan Feb",1704,9282,5.44718309859155,12008.9238000662,27425.8476001325,0.88926060949688,0.960696097236044,0.982527380458491,66,7,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,RckDepWs,PctIce2011Ws,BFIWs","WtDepWs,PctIce2011Ws,RckDepWs,PctUrbLo2011WsRp100,PctAlluvCoastWs,PctImp2006WsRp100",NA,NA,"-0.72033477777972,0.569628249007905,0.524754358528817,0.510887434623783,-0.488493512243431,-0.273488660757166","0.757586507638018,0.553405784292335,-0.546454529717193,-0.43048059379488,-0.400080237528794,-0.394580336852592",NA,NA,"WtDepWs,PctAlluvCoastWs,ElevWs,RckDepWs,PctIce2011Ws,BFIWs","PctUrbHi2011WsRp100,PctGlacLakeFineWs,PopDen2010Ws,PctUrbOp2011WsRp100,RunoffWs,ElevWs","-0.597715676201972,0.572851214557991,-0.559343058631266,0.535758237678607,-0.470991826976928,-0.322397443104219","0.290942058520214,0.258104335441487,0.241284729075114,0.20045899857839,-0.200368476051179,-0.195962149031972"
"12","DE",2,"atpcsn","fixed_factors","Nov Dec Jan Feb",2328,9282,3.98711340206186,11735.6837891842,28127.3675783683,0.893097896196715,0.964379386996684,0.983649424249094,4153,1323,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,RunoffWs,PctIce2011Ws,ElevWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,PctUrbLo2011WsRp100,PctImp2006WsRp100",NA,NA,"-0.723629966108256,0.560928921110967,0.527318451013826,0.513984537213071,-0.512478267481976,-0.265392630810092","0.737990318526118,0.542539876611062,-0.505474439127503,-0.402347516080699,-0.352307376767688,-0.316771340850165",NA,NA,"WtDepWs,ElevWs,BFIWs,RckDepWs,PctAlluvCoastWs,WsAreaSqKm","RunoffWs,PctUrbHi2011WsRp100,PctGlacLakeFineWs,PopDen2010Ws,PctUrbOp2011WsRp100,RdDensWsRp100","-0.5727733573825,-0.540563555816187,-0.476006395284443,0.4615175497574,0.453875524153329,-0.449195539422802","-0.371901137819466,0.348168460743758,0.346536614199433,0.294262800006652,0.26783081414828,0.252175014890491"
"13","DE",2,"pc","fourier","Nov Dec Jan Feb",840,9282,11.05,13066.1803085509,27812.3606171018,0.871065292874233,0.946945721523468,0.980265115352361,56,9,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs","WtDepWs,PctIce2011Ws,RckDepWs,PctUrbLo2011WsRp100,PctImp2006WsRp100,RdDensWsRp100",NA,NA,"0.601724454112009,-0.57104524950974,0.521684287301615,-0.474984964836957,0.41739805135375,-0.326472126017339","0.558245495782267,0.360224385017703,-0.355498217224394,-0.299561353270906,-0.275648691047471,-0.257699426097459",NA,NA,"PctUrbLo2011WsRp100,ElevWs,PctImp2006WsRp100,PopDen2010Ws,PctUrbMd2011WsRp100,PctUrbHi2011WsRp100",NA,"0.353427911687638,-0.345906475498602,0.335922040459998,0.335093029815229,0.317390047703086,0.308439072557384",NA
"14","DE",2,"at","fourier","Nov Dec Jan Feb",840,9282,11.05,12791.4259566318,27262.8519132637,0.88328681798864,0.951064767808391,0.98094951674991,19,2,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,PctUrbLo2011WsRp100,RunoffWs",NA,NA,"-0.600046013758866,0.595202215993498,0.53076259234911,-0.441506364056113,0.430788895590208,-0.295205255768055","0.649625223182429,0.538166278792205,-0.478432996221521,-0.362902372703878,-0.282368422859326,-0.273746815831782",NA,NA,"RunoffWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs,WtDepWs",NA,"0.458213165130297,0.356598240620289,-0.298127156956581,-0.272699406630123,0.265609717051072,-0.222362256167173",NA
"15","DE",2,"atpc","fourier","Nov Dec Jan Feb",1464,9282,6.34016393442623,12491.7733842434,27911.5467684869,0.88728488285578,0.954625086465998,0.982028311198997,8,1,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,PctUrbLo2011WsRp100,RdDensWsRp100",NA,NA,"0.604967646812041,-0.603102814690307,0.53137973280145,-0.450969004881315,0.431836863559164,-0.30210321225605","0.68061329198488,0.574253403979514,-0.493245345161396,-0.368553976541082,-0.341517600067681,-0.305645820878771",NA,NA,"RunoffWs,PctAlluvCoastWs,PctIce2011Ws,BFIWs,RckDepWs,WtDepWs","PctUrbHi2011WsRp100,RunoffWs,PopDen2010Ws,PctGlacLakeFineWs,PctUrbOp2011WsRp100,WsAreaSqKm","0.421479355848035,0.35957480338826,-0.264105579820184,-0.262796602691994,0.262363358621298,-0.22533316487306","0.353318304425608,-0.31815385313946,0.307836766076118,0.294171155341593,0.268612977561415,-0.254630047064785"
"16","DE",2,"atpcsn","fourier","Nov Dec Jan Feb",2088,9282,4.44540229885058,12080.7015472972,28337.4030945943,0.895069371235501,0.959455538969903,0.982793586344841,3743,1247,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,RunoffWs,PctUrbLo2011WsRp100",NA,NA,"-0.656186277223258,0.568923545292556,0.529562135394534,-0.494988050204228,0.485085949331064,-0.281402202938368","0.668081921704127,0.592131890323365,-0.491230510562794,-0.40250792925116,-0.356272040042652,-0.269521993871698",NA,NA,"WtDepWs,BFIWs,ElevWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws","PctUrbHi2011WsRp100,PctGlacLakeFineWs,RunoffWs,PopDen2010Ws,PctUrbOp2011WsRp100,PctImp2006WsRp100","-0.520191972153092,-0.481860032081149,-0.462193075040187,0.452518205310287,0.449110296568986,-0.435342086053471","0.370102649441475,0.356833269812703,-0.345373578077286,0.314189249015681,0.281428119882385,0.257178774243603"
"17","DE",3,"pc","fixed_factors","Nov Dec Jan Feb",1102,9282,8.42286751361162,12240.6465499061,26685.2930998121,0.888961271699059,0.963478383374656,0.985546128687991,38,3,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,ElevWs,PctUrbLo2011WsRp100,PctCrop2011Ws","RunoffWs,PctIce2011Ws,BFIWs,WtDepWs,PctAlluvCoastWs,RckDepWs","WtDepWs,RckDepWs,PctIce2011Ws,PctUrbLo2011WsRp100,RdDensWsRp100,PctImp2006WsRp100",NA,"-0.833669604520948,0.616633429389489,0.599276602003485,-0.437601931485394,0.422437987985389,0.390682096587578","0.734222946599924,-0.456741486799211,-0.392429535234963,-0.31099955461565,0.297918605927414,0.204525258701388","-0.5832723346089,0.410217898294567,-0.373176299330901,0.275819040298537,0.261013380336791,0.249973526089053",NA,"BFIWs,ElevWs,PctIce2011Ws,OmWs,WsAreaSqKm,PctAlluvCoastWs",NA,"-0.305611109526349,-0.296814963922535,0.220211730430944,0.206930639758332,-0.201960605377755,0.189373805823205",NA
"18","DE",3,"at","fixed_factors","Nov Dec Jan Feb",1102,9282,8.42286751361162,12113.665752908,26431.331505816,0.890006012499074,0.963581621367364,0.986860339001668,28,3,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,ElevWs,PctUrbLo2011WsRp100,PctIce2011Ws","RunoffWs,PctIce2011Ws,BFIWs,PctAlluvCoastWs,WtDepWs,PopDen2010Ws","PctIce2011Ws,RunoffWs,WtDepWs,RckDepWs,PctAlluvCoastWs,PctCrop2011Ws",NA,"-0.839561525985553,0.611796221980546,0.593891226936783,-0.416685082160243,0.38953870007276,-0.387993372969676","0.722659577300588,-0.380679684679151,-0.33633577860154,0.280578345814551,-0.256375294380582,-0.215571875282376","0.5264525742736,-0.507923240431918,0.420257456564995,-0.294534374978199,-0.229802457580017,0.191676333784733",NA,"ElevWs,WtDepWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,BFIWs",NA,"-0.592787585783712,-0.545646288867042,0.52762789578581,0.497352285832568,-0.407386237396476,-0.370801153364521",NA
"19","DE",3,"atpc","fixed_factors","Nov Dec Jan Feb",1726,9282,5.37775202780997,11824.997102876,27101.994205752,0.895697525247223,0.965933636010675,0.98665109587249,24,2,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,ElevWs,PctUrbLo2011WsRp100","RunoffWs,PctIce2011Ws,BFIWs,PctAlluvCoastWs,WtDepWs,RckDepWs","WtDepWs,PctIce2011Ws,RckDepWs,RunoffWs,PctAlluvCoastWs,PctUrbLo2011WsRp100",NA,"-0.831145093582475,0.61551542290223,0.595623028457255,-0.397755941649922,-0.383559398925724,0.366239654806802","0.737694380754561,-0.409235372660406,-0.366279066250211,0.308574063633477,-0.303916175003486,0.206874421543586","0.620777810912456,0.59911756127411,-0.437560891473559,-0.355159985634752,-0.324455337238698,-0.238502488706815",NA,"WtDepWs,PctAlluvCoastWs,ElevWs,RckDepWs,PctIce2011Ws,BFIWs","PctUrbHi2011WsRp100,ElevWs,PctGlacLakeFineWs,RunoffWs,PopDen2010Ws,RdDensWsRp100","-0.586152007620168,0.57652080408886,-0.556949091353808,0.516933641673116,-0.467684968809851,-0.324952380599977","0.210155418456937,-0.202795292659243,0.189404128576885,-0.173306650729622,0.172411831511989,0.171726050582794"
"20","DE",3,"atpcsn","fixed_factors","Nov Dec Jan Feb",2350,9282,3.94978723404255,11557.9194977839,27815.8389955678,0.898577925108536,0.967526628957485,0.98812160739338,4086,1130,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,ElevWs,PctUrbLo2011WsRp100,PctIce2011Ws","RunoffWs,PctIce2011Ws,WtDepWs,PctAlluvCoastWs,RckDepWs,BFIWs","PctIce2011Ws,RunoffWs,WtDepWs,RckDepWs,PctAlluvCoastWs,PctCrop2011Ws",NA,"-0.83109350069372,0.620500864796913,0.56985661864054,-0.413309864722582,0.380760952626865,-0.359448019975332","0.636829725730754,-0.479141572220181,-0.28985000275228,0.267260050610474,0.252760695619283,-0.24791031432466","0.557248730048162,-0.467086090194688,0.419600213303285,-0.31212792231019,-0.240423893675678,0.189222542318063",NA,"WtDepWs,ElevWs,BFIWs,RckDepWs,PctAlluvCoastWs,WsAreaSqKm","RunoffWs,PctGlacLakeFineWs,PctUrbHi2011WsRp100,PopDen2010Ws,PctUrbOp2011WsRp100,RdDensWsRp100","-0.589860283783247,-0.552988146993725,-0.471342587185395,0.463914414087624,0.456306741018638,-0.440323159274618","-0.365162344378166,0.345082120762461,0.311250263370938,0.25868644203356,0.242868586441614,0.241611174146609"
"21","DE",3,"pc","fourier","Nov Dec Jan Feb",862,9282,10.7679814385151,12825.3763160593,27374.7526321186,0.882671683243157,0.959202538793923,0.985164162040169,8,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,ElevWs,PctIce2011Ws,PctUrbLo2011WsRp100","RunoffWs,BFIWs,PctIce2011Ws,PctAlluvCoastWs,PopDen2010Ws,PctUrbOp2011WsRp100","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,RunoffWs,PctUrbLo2011WsRp100",NA,"-0.86677124018258,0.614675981872064,0.602236563452043,-0.431721605088443,-0.431556690092482,0.399568474050225","0.665418948914204,-0.338216911827204,-0.282197313560355,0.21749664193135,-0.205992898976976,-0.201301643523542","0.679250870158817,0.510441107146561,-0.445549126122055,-0.353678413776766,-0.311871051293494,-0.242538373454725",NA,"ElevWs,PctUrbLo2011WsRp100,PctImp2006WsRp100,PopDen2010Ws,PctUrbMd2011WsRp100,PctUrbOp2011WsRp100",NA,"-0.365059555078771,0.327088025137171,0.309134290385071,0.306028254819909,0.290863230735833,0.27859504173708",NA
"22","DE",3,"at","fourier","Nov Dec Jan Feb",862,9282,10.7679814385151,12523.1252200886,26770.2504401771,0.891781916834109,0.959757473888542,0.986444281192206,8,1,0,"0 ","WtDepWs,RckDepWs,PctAlluvCoastWs,PctIce2011Ws,ElevWs,PctUrbLo2011WsRp100","RunoffWs,BFIWs,PctAlluvCoastWs,PctUrbOp2011WsRp100,PctIce2011Ws,PopDen2010Ws","RunoffWs,PctIce2011Ws,WtDepWs,PctAlluvCoastWs,RckDepWs,BFIWs",NA,"-0.872351089157486,0.613700348854302,0.611818946007199,-0.462133823280557,-0.444556446820538,0.39608641653462","0.692664427880302,-0.302606361775351,0.254475730106637,-0.254289610384389,-0.247251333699356,-0.236681297570503","-0.570597309960369,0.409863886787711,0.338164883209675,-0.267151390020783,-0.248500983092159,0.184082279118654",NA,"RunoffWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs,WtDepWs",NA,"0.452990774525176,0.355153176272802,-0.306290709017462,-0.278893818577274,0.277360568739405,-0.240319147530517",NA
"23","DE",3,"atpc","fourier","Nov Dec Jan Feb",1486,9282,6.24629878869448,12228.8824022106,27429.7648044211,0.895343775164457,0.961453167065171,0.986523431230418,20,2,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,ElevWs,PctUrbLo2011WsRp100","RunoffWs,BFIWs,PctAlluvCoastWs,PctIce2011Ws,PctUrbOp2011WsRp100,PopDen2010Ws","RunoffWs,PctIce2011Ws,WtDepWs,RckDepWs,PctAlluvCoastWs,BFIWs",NA,"-0.860437031867299,0.615768154910304,0.614787738485155,-0.468232917937259,-0.402720922044967,0.361647577786501","0.714480524228581,-0.332183322666582,0.261689358245556,-0.261222827061499,-0.23929978794544,-0.224129499311581","-0.528742888915301,0.505151310148784,0.48075256263359,-0.338043070879081,-0.328716647499695,0.192949848326969",NA,"RunoffWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs,WtDepWs","ElevWs,PctUrbHi2011WsRp100,RunoffWs,PctUrbOp2011WsRp100,RdDensWsRp100,PopDen2010Ws","0.424965710749774,0.346011094028198,-0.267101436263483,-0.261243858874749,0.255693646592249,-0.21838846484079","-0.29343362518722,0.271562083307875,-0.254474891725289,0.249277837257233,0.241123035498388,0.241038506787993"
"24","DE",3,"atpcsn","fourier","Nov Dec Jan Feb",2110,9282,4.39905213270142,11881.9662048882,27983.9324097764,0.899255424303567,0.96484514182773,0.988019989131191,3939,1274,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,ElevWs,RunoffWs","RunoffWs,PctIce2011Ws,BFIWs,PopDen2010Ws,PctUrbOp2011WsRp100,PctUrbHi2011WsRp100","RunoffWs,PctIce2011Ws,WtDepWs,RckDepWs,PctAlluvCoastWs,BFIWs",NA,"-0.83840883069976,0.614869261877479,0.587487478737412,-0.442920813614555,-0.378397208305851,0.344337045057453","0.658822118734357,-0.332890502974977,-0.2605680423357,-0.22649745021367,-0.221451010974741,-0.216238286555306","-0.571274561413276,0.465662256373631,0.287994493420222,-0.232699120036618,-0.228570593878122,0.197277828617361",NA,"BFIWs,WtDepWs,ElevWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws","PctGlacLakeFineWs,RunoffWs,PctUrbHi2011WsRp100,PopDen2010Ws,PctUrbOp2011WsRp100,RdDensWsRp100","-0.494140455198714,-0.489071040417894,-0.437688886695585,0.432398140044051,0.421816349921578,-0.421266687574782","0.36935660363339,-0.346865176123282,0.331635175197576,0.278183575770303,0.263930059792288,0.245396767551564"
"25","DE",4,"pc","fixed_factors","Nov Dec Jan Feb",1123,9282,8.2653606411398,12043.4056608078,26332.8113216155,0.894542152808218,0.966007809888945,0.988282049527544,8,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,ElevWs,PctUrbLo2011WsRp100,PctCrop2011Ws","RunoffWs,PctIce2011Ws,BFIWs,WtDepWs,PctAlluvCoastWs,RckDepWs","WtDepWs,RckDepWs,BFIWs,PctIce2011Ws,RdDensWsRp100,WsAreaSqKm","BFIWs,WtDepWs,RunoffWs,ElevWs,PctAlluvCoastWs,PctIce2011Ws","-0.825397919131746,0.615109499333888,0.607494310389737,-0.42604002343627,0.425455046869256,0.409365853661475","0.725317193472526,-0.470139253580359,-0.384389140530829,-0.342553252815934,0.320274841055659,0.228488775453697","0.394914451608452,-0.336678012712951,-0.302732308904612,0.302502756496006,-0.257013049982197,-0.223104919507282","-0.498982775395822,-0.490278541636456,0.434041763997435,-0.354781619557249,0.313553695050686,-0.26821858309007","ElevWs,PctIce2011Ws,BFIWs,OmWs,PctAlluvCoastWs,PctCrop2011Ws",NA,"-0.264409487215002,0.238954279202133,-0.23229358092548,0.2091565154835,0.186219743207386,0.183860714796149",NA
"26","DE",4,"at","fixed_factors","Nov Dec Jan Feb",1123,9282,8.2653606411398,11939.074062988,26124.1481259759,0.896299384447242,0.967758488677315,0.988158743350465,8,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,PctCrop2011Ws,PctUrbLo2011WsRp100,ElevWs","RunoffWs,PctIce2011Ws,BFIWs,WtDepWs,PctAlluvCoastWs,RckDepWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,WsAreaSqKm,RunoffWs","WtDepWs,ElevWs,BFIWs,PctIce2011Ws,PctAlluvCoastWs,RunoffWs","-0.813066271264044,0.594807910301517,0.591513402709293,0.394573069950877,0.393177542841732,-0.385644560300166","0.731690864828081,-0.428928287900097,-0.370401891153906,-0.34795877576515,0.333640378355413,0.237313100860636","0.487594120255241,0.437955829482873,-0.376163811390037,-0.263646910550203,-0.223310935522863,-0.208327571864439","-0.533688471123247,-0.475956577491376,-0.448553317358691,-0.373212857963398,0.335377580847615,0.308955136149204","ElevWs,WtDepWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,BFIWs",NA,"-0.59664102861076,-0.531884905848602,0.519503063614053,0.476460374447801,-0.402004926841079,-0.386659087797788",NA
"27","DE",4,"atpc","fixed_factors","Nov Dec Jan Feb",1747,9282,5.31310818546079,11635.078334734,26764.1566694681,0.901924425993112,0.968137619450982,0.989125626281594,8,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,ElevWs,PctUrbLo2011WsRp100","RunoffWs,PctIce2011Ws,BFIWs,WtDepWs,PctAlluvCoastWs,RckDepWs","WtDepWs,PctIce2011Ws,RckDepWs,RdDensWsRp100,PctAlluvCoastWs,PctUrbLo2011WsRp100","WtDepWs,BFIWs,RunoffWs,ElevWs,PctAlluvCoastWs,PctIce2011Ws","-0.82144354741754,0.611531458547351,0.604980672804736,-0.404035273842739,-0.364579179850226,0.364516008339035","0.734403628071094,-0.425569628087235,-0.369239961489799,-0.340708490312025,0.33010384699445,0.230912080169075","0.601287851940628,0.503453158912473,-0.468595413866305,-0.345409654241874,-0.319674610222755,-0.303408197070514","0.536898924638385,0.508440074244076,-0.445543949326976,0.389751857425457,-0.365910541462578,0.315344680922463","WtDepWs,PctAlluvCoastWs,ElevWs,RckDepWs,PctIce2011Ws,BFIWs","RunoffWs,PctUrbHi2011WsRp100,PctGlacLakeFineWs,ElevWs,PopDen2010Ws,RdDensWsRp100","-0.580026268235663,0.57591177795385,-0.571140865344972,0.49802848466238,-0.459287076768748,-0.350217244201849","-0.207855509466758,0.202004329682151,0.193016482045504,-0.168703398055751,0.163696259643636,0.149201700776367"
