"date","mt","mt_anom_1900-99"
201504,13.4444444444444,30.6666666666667
201505,17.8888888888889,35.1111111111111
201506,23.8333333333333,41.0555555555556
201507,25.5555555555556,42.7777777777778
201508,24.6111111111111,41.8333333333333
201509,18.5,35.7222222222222
201510,15.9444444444444,33.1666666666667
201511,7.5,24.7222222222222
201512,5.27777777777778,22.5
201601,6.11111111111111,23.3333333333333
201602,9.66666666666667,26.8888888888889
201603,10.6111111111111,27.8333333333333
201604,16.7222222222222,33.9444444444444
201605,18.1666666666667,35.3888888888889
201606,20.3333333333333,37.5555555555556
201607,21.5555555555556,38.7777777777778
201608,24.4444444444444,41.6666666666667
201609,18.7777777777778,36
201610,12.8888888888889,30.1111111111111
