"date","at","at_anom_1900-99"
197709,13.6111111111111,30.8333333333333
197710,9.83333333333334,27.0555555555556
197711,5.22222222222222,22.4444444444444
197712,4.11111111111111,21.3333333333333
197801,4.94444444444444,22.1666666666667
197802,6.55555555555555,23.7777777777778
197803,8,25.2222222222222
197804,9.22222222222222,26.4444444444444
197805,11.5,28.7222222222222
197806,16.6111111111111,33.8333333333333
197807,17.6666666666667,34.8888888888889
197808,17.1111111111111,34.3333333333333
197809,13.8888888888889,31.1111111111111
197810,11.1666666666667,28.3888888888889
197811,4,21.2222222222222
197812,1.94444444444444,19.1666666666667
197901,0.388888888888891,17.6111111111111
197902,4.16666666666667,21.3888888888889
197903,8.11111111111111,25.3333333333333
197904,9.11111111111111,26.3333333333333
197905,12.8333333333333,30.0555555555556
197906,14.8333333333333,32.0555555555556
197907,17.8888888888889,35.1111111111111
197908,17.3333333333333,34.5555555555556
197909,16.1666666666667,33.3888888888889
197910,11.5555555555556,28.7777777777778
197911,5.61111111111111,22.8333333333333
197912,6.11111111111111,23.3333333333333
198001,0.999999999999998,18.2222222222222
198002,5.77777777777778,23
198003,6.38888888888889,23.6111111111111
198004,10.5555555555556,27.7777777777778
198005,12.0555555555556,29.2777777777778
198006,13.7777777777778,31
198007,16.8333333333333,34.0555555555556
198008,16.1666666666667,33.3888888888889
198009,14.7777777777778,32
198010,11.3888888888889,28.6111111111111
198011,7.55555555555556,24.7777777777778
198012,6.05555555555556,23.2777777777778
198101,6.05555555555556,23.2777777777778
198102,5.88888888888889,23.1111111111111
198103,8.44444444444445,25.6666666666667
198104,9.16666666666667,26.3888888888889
198105,12.0555555555556,29.2777777777778
198106,13.7222222222222,30.9444444444444
198107,16.7222222222222,33.9444444444444
198108,19.0555555555556,36.2777777777778
198109,15.2777777777778,32.5
198110,9.55555555555556,26.7777777777778
198111,7.66666666666667,24.8888888888889
198112,4.44444444444444,21.6666666666667
198201,3.05555555555556,20.2777777777778
198202,4.72222222222222,21.9444444444444
198203,6.11111111111111,23.3333333333333
198204,7.77777777777778,25
198205,11.8333333333333,29.0555555555556
198206,16.4444444444444,33.6666666666667
198207,16.4444444444444,33.6666666666667
198208,17.1666666666667,34.3888888888889
198209,15.2777777777778,32.5
198210,10.6666666666667,27.8888888888889
198211,4.77777777777778,22
198212,4,21.2222222222222
198301,6.11111111111111,23.3333333333333
198302,7.16666666666667,24.3888888888889
198303,8.55555555555556,25.7777777777778
198304,9.5,26.7222222222222
198305,13.6111111111111,30.8333333333333
198306,14.6666666666667,31.8888888888889
198307,16.3888888888889,33.6111111111111
198308,17.7777777777778,35
198309,13.6111111111111,30.8333333333333
198310,9.77777777777778,27
198311,7.66666666666667,24.8888888888889
198312,0.88888888888889,18.1111111111111
198401,5.11111111111111,22.3333333333333
198402,6.27777777777778,23.5
198403,8.27777777777778,25.5
198404,8.72222222222222,25.9444444444444
198405,11,28.2222222222222
198406,14.1666666666667,31.3888888888889
198407,17.2222222222222,34.4444444444444
198408,17.3333333333333,34.5555555555556
198409,14.3888888888889,31.6111111111111
198410,9.16666666666667,26.3888888888889
198411,6.05555555555556,23.2777777777778
198412,1.66666666666667,18.8888888888889
198501,2.11111111111111,19.3333333333333
198502,3.38888888888889,20.6111111111111
198503,5.55555555555556,22.7777777777778
198504,9.11111111111111,26.3333333333333
198505,12.2222222222222,29.4444444444444
198506,14.8888888888889,32.1111111111111
198507,19.2777777777778,36.5
198508,17.3333333333333,34.5555555555556
198509,13.6666666666667,30.8888888888889
198510,10.0555555555556,27.2777777777778
198511,1.05555555555555,18.2777777777778
198512,1.66666666666667,18.8888888888889
198601,6.44444444444445,23.6666666666667
198602,5.05555555555556,22.2777777777778
198603,8.88888888888889,26.1111111111111
198604,8.22222222222222,25.4444444444444
198605,12.3888888888889,29.6111111111111
198606,16.0555555555556,33.2777777777778
198607,15.6111111111111,32.8333333333333
198608,19.1111111111111,36.3333333333333
198609,14.2777777777778,31.5
198610,11.3888888888889,28.6111111111111
198611,6.66666666666667,23.8888888888889
198612,4.55555555555556,21.7777777777778
198701,4.11111111111111,21.3333333333333
198702,7,24.2222222222222
198703,8.22222222222222,25.4444444444444
198704,10.6666666666667,27.8888888888889
198705,13.1111111111111,30.3333333333333
198706,15.7777777777778,33
198707,17,34.2222222222222
198708,17.6111111111111,34.8333333333333
198709,15.9444444444444,33.1666666666667
198710,11.7222222222222,28.9444444444444
198711,8.33333333333333,25.5555555555556
198712,3.38888888888889,20.6111111111111
198801,3.72222222222222,20.9444444444444
198802,6,23.2222222222222
198803,6.77777777777778,24
198804,9.55555555555556,26.7777777777778
198805,12.2222222222222,29.4444444444444
198806,14.3333333333333,31.5555555555556
198807,17.0555555555556,34.2777777777778
198808,17.2777777777778,34.5
198809,14.7777777777778,32
198810,12.1666666666667,29.3888888888889
198811,6.94444444444444,24.1666666666667
198812,4.77777777777778,22
198901,4.16666666666667,21.3888888888889
198902,1.11111111111111,18.3333333333333
198903,5.83333333333333,23.0555555555556
198904,10.8333333333333,28.0555555555556
198905,12.3333333333333,29.5555555555556
198906,16.1111111111111,33.3333333333333
198907,16.5555555555556,33.7777777777778
198908,17,34.2222222222222
198909,15.9444444444444,33.1666666666667
198910,10.6666666666667,27.8888888888889
198911,7.5,24.7222222222222
198912,5.33333333333333,22.5555555555556
199001,5.05555555555556,22.2777777777778
199002,3.55555555555555,20.7777777777778
199003,7.5,24.7222222222222
199004,10.5,27.7222222222222
199005,12.1111111111111,29.3333333333333
199006,14.8333333333333,32.0555555555556
199007,18.8333333333333,36.0555555555556
199008,18.6666666666667,35.8888888888889
199009,16.3888888888889,33.6111111111111
199010,9.61111111111111,26.8333333333333
199011,7.16666666666667,24.3888888888889
199012,0.88888888888889,18.1111111111111
199101,3.05555555555556,20.2777777777778
199102,8,25.2222222222222
199103,5.88888888888889,23.1111111111111
199104,8.88888888888889,26.1111111111111
199105,11.6111111111111,28.8333333333333
199106,13.6666666666667,30.8888888888889
199107,17.7777777777778,35
199108,18.2222222222222,35.4444444444444
199109,15.8333333333333,33.0555555555556
199110,10.2777777777778,27.5
199111,7.38888888888889,24.6111111111111
199112,5.55555555555556,22.7777777777778
199201,5.83333333333333,23.0555555555556
199202,7.55555555555556,24.7777777777778
199203,9.16666666666667,26.3888888888889
199204,10.8333333333333,28.0555555555556
199205,14.1111111111111,31.3333333333333
199206,17.0555555555556,34.2777777777778
199207,17.8888888888889,35.1111111111111
199208,18.1111111111111,35.3333333333333
199209,14.2222222222222,31.4444444444444
199210,11.2777777777778,28.5
199211,6.66666666666667,23.8888888888889
199212,2.94444444444444,20.1666666666667
199301,1.61111111111111,18.8333333333333
199302,4.22222222222222,21.4444444444444
199303,7.77777777777778,25
199304,9.61111111111111,26.8333333333333
199305,14.8333333333333,32.0555555555556
199306,14.9444444444444,32.1666666666667
199307,15.6666666666667,32.8888888888889
199308,17.5,34.7222222222222
199309,15.3333333333333,32.5555555555556
199310,11.9444444444444,29.1666666666667
199311,4.44444444444444,21.6666666666667
199312,4.38888888888889,21.6111111111111
199401,6.44444444444445,23.6666666666667
199402,3.88888888888889,21.1111111111111
199403,8.16666666666667,25.3888888888889
199404,10.5,27.7222222222222
199405,13.3333333333333,30.5555555555556
199406,14.5555555555556,31.7777777777778
199407,18.3888888888889,35.6111111111111
199408,18.0555555555556,35.2777777777778
199409,16.5,33.7222222222222
199410,10.2777777777778,27.5
199411,4.61111111111111,21.8333333333333
199412,4.27777777777778,21.5
199501,5.33333333333333,22.5555555555556
199502,6.38888888888889,23.6111111111111
199503,7.33333333333333,24.5555555555556
199504,9.5,26.7222222222222
199505,14.0555555555556,31.2777777777778
199506,15.7777777777778,33
199507,18.2777777777778,35.5
199508,16.0555555555556,33.2777777777778
199509,16.7777777777778,34
199510,10.4444444444444,27.6666666666667
199511,8.55555555555556,25.7777777777778
199512,4.88888888888889,22.1111111111111
199601,3.72222222222222,20.9444444444444
199602,5.11111111111111,22.3333333333333
199603,7.38888888888889,24.6111111111111
199604,10.2222222222222,27.4444444444444
199605,10.7777777777778,28
199606,14.5555555555556,31.7777777777778
199607,18.3888888888889,35.6111111111111
199608,18,35.2222222222222
199609,13.8888888888889,31.1111111111111
199610,10.0555555555556,27.2777777777778
199611,5.66666666666667,22.8888888888889
199612,3.16666666666667,20.3888888888889
199701,4.33333333333333,21.5555555555556
199702,5.44444444444444,22.6666666666667
199703,6.72222222222222,23.9444444444444
199704,9.22222222222222,26.4444444444444
199705,14.1111111111111,31.3333333333333
199706,14.8888888888889,32.1111111111111
199707,17.3333333333333,34.5555555555556
199708,19.1111111111111,36.3333333333333
199709,16.2777777777778,33.5
199710,10.5,27.7222222222222
199711,8.33333333333333,25.5555555555556
199712,4.83333333333333,22.0555555555556
199801,5,22.2222222222222
199802,7.05555555555556,24.2777777777778
199803,7.83333333333333,25.0555555555556
199804,9.61111111111111,26.8333333333333
199805,12.6111111111111,29.8333333333333
199806,15.3888888888889,32.6111111111111
199807,19.2777777777778,36.5
199808,18.5555555555556,35.7777777777778
199809,16.5,33.7222222222222
199810,10.9444444444444,28.1666666666667
199811,7.55555555555556,24.7777777777778
199812,3.88888888888889,21.1111111111111
199901,5.16666666666667,22.3888888888889
199902,5.44444444444444,22.6666666666667
199903,6.44444444444445,23.6666666666667
199904,8.66666666666667,25.8888888888889
199905,10.6666666666667,27.8888888888889
199906,14,31.2222222222222
199907,16.3888888888889,33.6111111111111
199908,17.8333333333333,35.0555555555556
199909,14.9444444444444,32.1666666666667
199910,10.2222222222222,27.4444444444444
199911,8,25.2222222222222
199912,5.22222222222222,22.4444444444444
200001,3.72222222222222,20.9444444444444
200002,5.77777777777778,23
200003,6.61111111111111,23.8333333333333
200004,10.1666666666667,27.3888888888889
200005,11.8888888888889,29.1111111111111
200006,15.3333333333333,32.5555555555556
200007,17.1666666666667,34.3888888888889
200008,16.7777777777778,34
200009,14.9444444444444,32.1666666666667
200010,10.7222222222222,27.9444444444444
200011,5.16666666666667,22.3888888888889
200012,4.05555555555555,21.2777777777778
200101,5,22.2222222222222
200102,4.27777777777778,21.5
200103,7.11111111111111,24.3333333333333
200104,8.61111111111111,25.8333333333333
200105,12.3888888888889,29.6111111111111
200106,13.7777777777778,31
200107,16.4444444444444,33.6666666666667
200108,17.6111111111111,34.8333333333333
200109,15,32.2222222222222
200110,9.88888888888889,27.1111111111111
200111,7.72222222222222,24.9444444444444
200112,4.38888888888889,21.6111111111111
200201,4.66666666666667,21.8888888888889
200202,5.16666666666667,22.3888888888889
200203,4.94444444444444,22.1666666666667
200204,8.88888888888889,26.1111111111111
200205,11.2222222222222,28.4444444444444
200206,15.7777777777778,33
200207,17.6111111111111,34.8333333333333
200208,17.6111111111111,34.8333333333333
200209,15.0555555555556,32.2777777777778
200210,10.0555555555556,27.2777777777778
200211,8,25.2222222222222
200212,5.55555555555556,22.7777777777778
200301,6.88888888888889,24.1111111111111
200302,5.16666666666667,22.3888888888889
200303,7.77777777777778,25
200304,9.16666666666667,26.3888888888889
200305,12.2222222222222,29.4444444444444
200306,16.3888888888889,33.6111111111111
200307,18.8333333333333,36.0555555555556
200308,18.2777777777778,35.5
200309,16.1666666666667,33.3888888888889
200310,12.1666666666667,29.3888888888889
200311,4.94444444444444,22.1666666666667
200312,4.83333333333333,22.0555555555556
200401,4.22222222222222,21.4444444444444
200402,6.27777777777778,23.5
200403,8.44444444444445,25.6666666666667
200404,11.2777777777778,28.5
200405,13.3888888888889,30.6111111111111
200406,16.5,33.7222222222222
200407,19.1666666666667,36.3888888888889
200408,19.1666666666667,36.3888888888889
200409,14.4444444444444,31.6666666666667
200410,11.2777777777778,28.5
200411,6.77777777777778,24
200412,5.44444444444444,22.6666666666667
200501,5,22.2222222222222
200502,5.22222222222222,22.4444444444444
200503,8.94444444444445,26.1666666666667
200504,10.1111111111111,27.3333333333333
200505,14.2222222222222,31.4444444444444
200506,14.8888888888889,32.1111111111111
200507,17.8333333333333,35.0555555555556
200508,18.5,35.7222222222222
200509,14.2222222222222,31.4444444444444
200510,11.6666666666667,28.8888888888889
200511,5.72222222222222,22.9444444444444
200512,4.5,21.7222222222222
200601,6.38888888888889,23.6111111111111
200602,4.55555555555556,21.7777777777778
200603,6.88888888888889,24.1111111111111
200604,9.5,26.7222222222222
200605,12.7222222222222,29.9444444444444
200606,16.1111111111111,33.3333333333333
200607,18.4444444444444,35.6666666666667
200608,17.3888888888889,34.6111111111111
200609,15.5555555555556,32.7777777777778
200610,10.3888888888889,27.6111111111111
200611,6.27777777777778,23.5
200612,4.55555555555556,21.7777777777778
200701,3.05555555555556,20.2777777777778
200702,6.11111111111111,23.3333333333333
200703,7.94444444444444,25.1666666666667
200704,9.33333333333333,26.5555555555556
200705,12.3888888888889,29.6111111111111
200706,14.5555555555556,31.7777777777778
200707,18.5,35.7222222222222
200708,17.2222222222222,34.4444444444444
200709,14.3888888888889,31.6111111111111
200710,9.77777777777778,27
200711,5.94444444444445,23.1666666666667
200712,3.83333333333333,21.0555555555556
200801,3,20.2222222222222
200802,5.66666666666667,22.8888888888889
200803,5.66666666666667,22.8888888888889
200804,7.11111111111111,24.3333333333333
200805,12.5,29.7222222222222
200806,13.5555555555556,30.7777777777778
200807,17,34.2222222222222
200808,17.7222222222222,34.9444444444444
200809,14.8888888888889,32.1111111111111
200810,10,27.2222222222222
200811,8.55555555555556,25.7777777777778
200812,2,19.2222222222222
200901,3.33333333333333,20.5555555555556
200902,4.55555555555556,21.7777777777778
200903,4.94444444444444,22.1666666666667
200904,8.77777777777778,26
200905,12.3333333333333,29.5555555555556
200906,16.3333333333333,33.5555555555556
200907,19.4444444444444,36.6666666666667
200908,17.7222222222222,34.9444444444444
200909,15.9444444444444,33.1666666666667
200910,10.1666666666667,27.3888888888889
200911,7.27777777777778,24.5
200912,2.05555555555556,19.2777777777778
201001,7.16666666666667,24.3888888888889
201002,7.22222222222222,24.4444444444444
201003,7.77777777777778,25
201004,9.11111111111111,26.3333333333333
201005,11.0555555555556,28.2777777777778
201006,13.9444444444444,31.1666666666667
201007,17.2222222222222,34.4444444444444
201008,17.5,34.7222222222222
201009,15.3333333333333,32.5555555555556
201010,11.0555555555556,28.2777777777778
201011,5.5,22.7222222222222
201012,5.16666666666667,22.3888888888889
201101,4.55555555555556,21.7777777777778
201102,3.38888888888889,20.6111111111111
201103,6.66666666666667,23.8888888888889
201104,6.94444444444444,24.1666666666667
201105,10.6111111111111,27.8333333333333
201106,14.1111111111111,31.3333333333333
201107,16.3333333333333,33.5555555555556
201108,17.5555555555556,34.7777777777778
201109,16.5555555555556,33.7777777777778
201110,10.4444444444444,27.6666666666667
201111,5.22222222222222,22.4444444444444
201112,3.5,20.7222222222222
201201,3.66666666666667,20.8888888888889
201202,5.5,22.7222222222222
201203,5.55555555555556,22.7777777777778
201204,9.66666666666667,26.8888888888889
201205,11.8888888888889,29.1111111111111
201206,13.4444444444444,30.6666666666667
201207,17,34.2222222222222
201208,18.3888888888889,35.6111111111111
201209,15.5555555555556,32.7777777777778
201210,10.7777777777778,28
201211,7.27777777777778,24.5
201212,4.38888888888889,21.6111111111111
201301,2.88888888888889,20.1111111111111
201302,5.72222222222222,22.9444444444444
201303,7.33333333333333,24.5555555555556
201304,9.11111111111111,26.3333333333333
201305,13.2222222222222,30.4444444444444
201306,16.0555555555556,33.2777777777778
201307,18.2777777777778,35.5
201308,18.8888888888889,36.1111111111111
201309,15.8888888888889,33.1111111111111
201310,9.66666666666667,26.8888888888889
201311,6.5,23.7222222222222
201312,2.61111111111111,19.8333333333333
201401,5.05555555555556,22.2777777777778
201402,3.5,20.7222222222222
201403,7.77777777777778,25
201404,10,27.2222222222222
201405,14.0555555555556,31.2777777777778
201406,15.3888888888889,32.6111111111111
201407,19.0555555555556,36.2777777777778
201408,19.3888888888889,36.6111111111111
201409,16.6666666666667,33.8888888888889
201410,13.3333333333333,30.5555555555556
